paragraph-1-1-04-004.md	0	
paragraph-1-1-05-001.md	0	incarnation/NN word/NN post/NN christum/NN thought/VBD even/RB start/VB man/NN gogarten/NN mean/VB one/CD god/NN man/NN man/NN ceased/VBD isolated/VBN vis/NNS vis/NNS god/NN yet/RB simply/RB depiction/NN first/RB original/JJ status/NN integritatis/NNS indicated/VBD word/NN god/NN manifested/VBD christ/PN status/NN corruptionis/NNS obtains/NNS depiction/NN certainly/RB cannot/MD* serve/VB explain/VB possibilities/NNS
paragraph-1-1-05-002.md	0	belong/VB also/RB reminder/NN letter/NN holy/JJ scripture/NN finally/RB supremely/RB corporeality/NN man/NN christ/PN justify/VB saying/VBG word/NN god/NN equally/RB sense/NN spiritual/JJ also/RB natural/JJ god/NN revelation/NN proclamation/NN scripture/NN must/MD understand/VB identity/NN god/NN god/NN revelation/NN christ/PN son/PN god/NN ---/NN vocabulary/NN trinitarian/NN doctrine/NN god/NN son/PN cannot/MD* systematised/VBD like/CS sections/NNS corpus/NN law/NN system/NN holy/JJ scripture/NN proclamation/NN revelation/NN christ/PN converse/VB also/RB true/JJ course/NN namely/RB god/NN son/PN god/NN word/NN word/NN preaching/VBG reply/NN one/CD may/PN simply/RB (!)/NN point/NN christian/PN theology/NN christ/PN word/NN words/NNS finds/VBZ expression/NN equally/RB words/NNS also/RB action/NN passion/NN rel/NN verwirkl/NN ###/NN ###/NN one/CD may/PN comment/NN words/NNS action/NN passion/NN christ/PN certainly/RB cannot/MD* separated/VBN one/CD another/DT way/PN words/NNS action/NN passion/NN stood/VBD behind/IN words/NNS action/NN passion/NN person/NN identical/JJ speech/NN action/NN passion/NN christ/PN directly/RB present/RB must/MD present/VB present/JJ indirectly/RB namely/RB proclaiming/VBG word/NN present/JJ indirectly/RB namely/RB proclaiming/VBG word/NN first/RB holy/JJ scripture/NN also/RB church/NN christ/PN present/JJ occurs/VBZ altogether/RB way/PN equated/VBD word/NN physical/JJ medium/NN self/NN ###/NN ###/NN ---/NN personalising/VBG concept/NN word/NN god/NN cannot/MD* avoid/VB remember/VB christ/PN word/NN god/NN mean/VB deverbalising/VBG naturally/RB means/VBZ awareness/NN fact/NN person/NN
paragraph-1-1-05-003.md	0	connexion/NN indirect/JJ prophets/NNS speak/VB future/JJ events/NNS apostles/NNS speak/VB retrospect/NN acts/NNS references/NNS remote/JJ events/NNS immediate/JJ introduction/NN word/NN things/NNS understood/VBN happened/VBD already/RB contemporaneity/NN meant/VBD follows/VBZ time/NN direct/JJ original/JJ speech/NN god/NN revelation/NN time/NN christ/PN also/RB already/RB abraham/PN according/IN ###/NN time/NN prophets/NNS apostles/NNS heard/VBN disparity/NN men/NNS different/JJ centuries/NNS millennia/NNS distinguished/VBN different/JJ attitude/NN god/NN men/NNS christ/PN less/AP true/JJ man/NN prophets/NNS apostles/NNS virtue/NN unity/NN god/NN stood/VBD rather/RB facilitates/VBZ establishes/VBZ insight/NN teaching/VBG see/PN understand/VB man/NN past/IN jeremiah/PN paul/PN luther/PN fellow/NN man/NN criticise/NN also/RB respect/NN love/PN short/JJ treat/VB brought/VBD hermeneutical/NN skill/NN biblical/JJ witnesses/NNS also/RB specific/JJ relation/NN historical/JJ understanding/NN christ/PN ἐγνώκαμεν/NN κατὰ/NN σάρκα/NN χριστόν/NN ###/NN cor/NN ###/NN relation/NN come/VB χριστόν/NN ###/NN cor/NN ###/NN relation/NN come/VB immanent/JJ power/NN relation/NN saw/PN christ/PN son/PN god/NN ---/NN power/NN lessing/VBG feeling/NN experiencing/VBG σάρξ/NN καὶ/NN becomes/VBZ content/NN place/NN paul/PN steps/NNS forth/RB proclamation/NN religious/JJ personality/NN apostle/NN christ/PN jesus/PN present/JJ word/NN god/NN act/NN step/NN revelation/NN scripture/NN proclamation/NN place/NN paul/PN steps/NNS forth/RB proclamation/NN religious/JJ personality/NN apostle/NN jesus/PN christ/PN present/JJ word/NN god/NN act/NN step/NN revelation/NN scripture/NN proclamation/NN church/NN full/JJ action/NN relation/NN speaks/VBZ action/NN divine/JJ action/NN lord/NN thus/RB ruling/VBG action/NN christ/PN becomes/VBZ contemporaneous/NNS scripture/NN proclamation/NN god/NN said/VBD god/NN come/VB lordship/NN word/NN says/VBZ man/NN concretissimo/NN always/RB tells/VBZ god/NN light/NN origin/NN revelation/NN christ/PN understand/VB word/NN god/NN epitome/NN god/NN grace/PN grace/PN means/NNS simply/RB facon/NN sinon/NN quand/NN evangile/NN nous/NNS est/FW-BEZ presché/NN que/FW-WDT nostre/NN seigneur/NN christ/PN qui/NN este/NN constitué/NN son/PN lieutenant/NN nous/NNS gouverne/FW-VBZ tant/NN par/FW-IN anointing/VBG abideth/NN ###/NN ---/NN must/MD said/VBD word/NN god/NN word/NN god/NN christ/PN efficacy/NN distinct/JJ lordship/NN jesus/PN christ/PN hears/VBZ god/NN word/NN drawn/VBN said/VBD word/NN god/NN word/NN god/NN jesus/PN christ/PN efficacy/NN distinct/JJ lordship/NN christ/PN hears/VBZ god/NN word/NN drawn/VBN thereby/RB sphere/NN real/JJ-NC power/NN lordship/NN faith/PN puts/VBZ effect/NN word/NN god/NN tells/VBZ faith/PN faith/PN especially/QL faith/PN christ/PN thus/RB recognition/NN confirmation/NN god/NN word/NN already/RB effect/NN even/RB believed/VBN ###/NN ###/NN ###/NN ---/NN church/NN believes/VBZ says/VBZ believes/VBZ place/NN victory/NN christ/PN last/AP word/NN heard/VBD passed/VBD first/RB reason/NN sense/NN place/NN revelation/NN god/NN let/VBD blinded/VBN circumstance/NN word/NN god/NN also/RB course/NN human/JJ act/NN christ/PN bible/NN proclamation/NN conclude/VB human/JJ act/NN thus/RB implicated/VBN unavoidable/JJ dialectic/NN god/NN decision/NN therefore/RB good/JJ decision/NN decision/NN hidden/VBN reality/NN relation/NN existing/VBG christ/PN peter/PN jesus/PN christ/PN judas/PN certainly/RB corresponds/VBZ exactly/RB main/JJS point/NN good/JJ decision/NN decision/NN hidden/VBN reality/NN relation/NN existing/VBG jesus/PN christ/PN peter/PN christ/PN judas/PN certainly/RB corresponds/VBZ exactly/RB main/JJS point/NN intrinsically/RB justified/VBN divine/JJ
paragraph-1-1-05-004.md	0	also/RB fact/NN historical/JJ record/NN near/IN eastern/JJ tribal/JJ religion/NN hellenistic/NN offshoot/NN christ/PN also/RB fact/NN rabbi/PN nazareth/NN hard/JJ know/VB historically/RB whose/WP$ work/NN ###/NN attempted/VBN tools/NNS historical/JJ thinking/NN days/NNS herder/NN principle/NN spare/VB revelation/NN christ/PN direct/JJ relatively/QL indirect/JJ desire/NN prove/VB superiority/NN religions/NNS holl/NN urchristentum/NN feel/VB opposite/JJ god/NN help/VB straits/NNS dying/VBG courage/NN faith/PN even/RB intercession/NN disciples/NNS leadeth/NN answer/NN sent/VBN lost/VBN sheep/NN house/NN israel/PN must/MD saints/NNS may/PN recall/VB relation/NN synoptic/NN tradition/NN johannine/NN tradition/NN respect/NN humanity/NN deity/NN christ/PN speak/VB varying/VBG interests/NNS emphases/NNS misunderstand/VB historico/NN critical/JJ school/NN try/NN favoured/VBD many/AP modern/JJ scholars/NNS impossible/JJ listen/VB one/CD time/NN two/CD statements/NNS nazareth/NN son/PN god/NN son/PN god/NN jesus/PN nazareth/NN one/CD hears/VBZ either/CC one/CD time/NN two/CD statements/NNS jesus/PN nazareth/NN son/PN god/NN son/PN god/NN nazareth/NN one/CD hears/VBZ either/CC one/CD one/CD hears/VBZ nothing/PN one/CD heard/VBD insufficiently/QL appreciated/VBN exposition/NN third/OD article/NN pertinent/JJ believe/VB reason/NN power/NN believe/VB christ/PN lord/NN come/VB holy/JJ ghost/NN hath/HVZ called/VBN gospel/NN illumined/VBD gifts/NNS maintained/VBN right/QL faith/PN even/RB calleth/NN whole/JJ christendom/NN earth/NN gathereth/NN sanctifieth/NN christ/PN maintaineth/NN right/QL faith/PN smaller/JJR catech/NN ###/NN ###/NN ###/NN ###/NN
paragraph-1-1-06-001.md	0	
paragraph-1-1-06-002.md	0	sacrament/NN addressed/VBD men/NNS word/NN prophets/NNS apostles/NNS addressed/VBN men/NNS revelation/NN god/NN christ/PN addressed/VBN men/NNS word/NN god/NN whose/WP$ three/CD forms/NNS denoted/VBN herewith/RB cannot/MD* speak/VB think/VB without/IN remembering/VBG man/NN hears/VBZ knows/VBZ word/NN god/NN christ/PN church/NN sets/NNS ineluctably/RB realisation/NN men/NNS intended/VBN addressed/VBN therefore/RB characterised/VBD
paragraph-1-1-06-003.md	0	revelation/NN holy/JJ scripture/NN church/NN proclamation/NN illic/NN tunc/NN becomes/VBZ hic/NN nunc/NN christ/PN lives/VBZ message/NN witnesses/NNS lives/NNS proclamation/NN church/NN basis/NN message/NN strides/NNS church/NN absence/NN might/MD depend/VB whether/CS church/NN goes/VBZ one/CD way/PN point/NN christ/PN confess/VB way/PN salutary/JJ victorious/JJ way/PN even/RB church/NN bad/JJ dogmatics/NNS
paragraph-1-1-06-004.md	0	found/VBD anew/RB anew/RB faith/PN remains/VBZ enclosed/VBN objectivity/NN externality/NN word/NN god/NN christ/PN must/MD teach/VB man/NN seek/VB must/MD show/VB order/NN may/PN find/VB said/VBD incidentally/RB god/NN πίστιν/NN παρασχὼν/NN πᾶσιν/NN ἀναστήσας/NN αὐτὸν/NN νεκρῶν/NN resurrection/NN gave/VBD surety/NN surety/NN simply/RB form/VB faith/PN ###/NN less/QL notitia/NN assensus/NNS gal/NN ###/NN emphasising/VBG mystical/JJ speculative/JJ principle/NN faith/PN means/NNS union/NN believed/VBN christ/PN calvin/PN lag/VB least/AP behind/IN luther/PN either/CC behind/IN augustine/PN anselm/PN
paragraph-1-1-07-001.md	0	elements/NNS reality/NN still/RB regarded/VBN elements/NNS reality/NN word/NN god/NN given/VBN church/NN christ/PN absent/JJ concrete/NN authority/NN established/VBN alive/JJ within/IN precisely/RB glory/PN church/NN orientated/VBD hegel/NN marheineke/NN ascribes/VBZ quite/QL unreservedly/RB christian/PN community/NN holy/JJ spirit/NN christ/PN knowledge/NN knowledge/NN grundlehren/NN der/NP christl/NN dogmatik/NN ###/NN ###/NN thus/RB christl/NN dogm/NN ###/NN ###/NN thinks/VBZ sees/VBZ christian/PN principle/NN religious/JJ personality/NN reciprocal/JJ relation/NN god/NN man/NN jesus/PN fact/NN religious/JJ self/NN consciousness/NN ###/NN sees/VBZ christian/PN principle/NN religious/JJ personality/NN jesus/PN reciprocal/JJ relation/NN god/NN man/NN fact/NN religious/JJ self/NN consciousness/NN ###/NN thus/RB calls/VBZ bible/NN place/NN first/RB fulfilment/NN recollection/NN expectation/NN event/NN takes/VBZ place/NN according/IN promise/NN church/NN church/NN christ/PN bible/NN heard/VBD god/NN word/NN coming/VBG fulfilment/NN promise/NN received/VBD relate/VB within/IN apart/RB event/NN spoken/VBN heard/VBD thus/RB church/NN constantly/RB continuously/RB church/NN christ/PN event/NN word/NN god/NN spoken/VBN believed/VBD therefore/RB sign/NN set/VBN church/NN among/IN perhaps/RB many/AP signs/NNS church/NN point/NN direction/NN church/NN believes/VBZ church/NN christ/PN least/AP sign/NN voice/NN moses/PN prophets/NNS evangelists/NNS apostles/NNS completely/RB unnoticed/JJ
paragraph-1-1-07-002.md	0	
paragraph-1-1-07-003.md	0	place/NN proclamation/NN promises/VBZ come/VB concrete/NN bracket/NN embraces/VBZ specific/JJ past/NN epiphany/NN christ/PN always/RB specific/JJ future/NN moment/NN men/NNS hear/VB god/NN word/NN scripture/NN god/NN word/NN dealing/VBG concept/NN revelation/NN god/NN according/IN scripture/NN proclamation/NN father/NN christ/PN jesus/PN christ/PN spirit/NN father/NN son/PN naturally/RB one/CD might/MD also/RB dealing/VBG concept/NN revelation/NN god/NN according/IN scripture/NN proclamation/NN father/NN jesus/PN christ/PN christ/PN spirit/NN father/NN son/PN naturally/RB one/CD might/MD also/RB investigate/VB concept/NN
paragraph-1-1-08-001.md	0	holy/JJ merciful/JJ new/JJ testament/NN lord/NN coming/VBG kingdom/NN father/NN heaven/NN father/NN christ/PN redeemer/NN spirit/NN love/PN etc/NN ---/NN ###/NN anyone/PN really/RB hear/VB acts/NNS applies/VBZ even/QL greater/JJR extent/NN new/JJ testament/NN revelation/NN coincides/VBZ manifestation/NN christ/PN thus/RB event/NN revelation/NN seek/VB discern/VB revealer/NN ---/NN ---/NN ###/NN
